"trackID","artistName","trackName","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature"
"1k0GxoZYv3Yx5mNeXMOZN2","Rush","Vital Signs",0.603,0.851,0,-8.574,0,0.0584,0.0251,1.71e-05,0.318,0.627,143.218,286227,4
"1rUmVxcEAAMTI7BGp4fiyl","Rush","The Analog Kid",0.339,0.94,0,-8.034,1,0.0956,0.00962,0.525,0.377,0.465,190.613,287667,4
"3zkVj459Ihoe84z3C7qlqY","Rush","BU2B2",0.676,0.239,2,-15.316,1,0.0342,0.504,0,0.151,0.547,110.034,87573,4
"41ttGajeIrlQXCilpRDLzT","Rush","Trees - Rio Live",0.19,0.848,2,-7.814,1,0.0507,0.000454,0.612,0.975,0.228,140.054,312093,4
"6dQJyG59HaUqUTbVMqTwFu","Yes","It's Over - Previously Unissued",0.333,0.859,7,-5.481,1,0.0568,0.0194,0.000188,0.12,0.434,143.946,338680,4
"2g02rt0UFudctbAnmJsm22","Blue Öyster Cult","Astronomy",0.298,0.581,4,-8.133,0,0.0289,0.381,0.0224,0.172,0.26,89.285,383973,4
"2l1AraumK6y3VUwi8Bw7iJ","Rush","New World Man",0.522,0.812,2,-9.651,1,0.0383,0.185,0.182,0.0878,0.864,157.912,222320,4
"3La5LAAtOfriFxZi97ybSK","Queen","Let Me Entertain You",0.393,0.813,11,-8.532,0,0.237,0.0201,0.000216,0.798,0.662,69.036,181867,4
"6QRQd3I52HHXy59OWAqKNa","Rush","The Enemy Within",0.582,0.928,11,-8.518,0,0.052,0.09,0.000419,0.284,0.652,142.859,274507,4
"0HJsaW48EYnIxH627aRHWN","Rush","The Body Electric",0.58,0.923,4,-7.419,0,0.0468,0.0178,0.000678,0.124,0.695,139.51,299973,4
"7tldZGcbFCySZsV8B1ZP1T","Rush","Dreamline (with Clockwork Angels String Ensemble) [Live on Clockwork Angels Tour]",0.284,0.955,9,-3.108,1,0.0769,0.0735,0.213,0.99,0.42,145.668,319280,4
"2Glp2agSlMNslCznis3bTf","Led Zeppelin","Rock and Roll",0.4,0.965,9,-2.063,1,0.0813,0.00065,0.0619,0.0664,0.828,168.031,224667,4
"42vBBxG1qtk9LWJ6NuxSIP","Rush","Free Will - Live in Cleveland",0.181,0.988,0,-3.467,1,0.0691,0.00154,6.93e-05,0.856,0.239,152.4,329307,4
"5GpPnZgfycTTzBksvGQsas","Led Zeppelin","Immigrant Song",0.692,0.834,11,-9.792,1,0.0367,0.113,4.81e-05,0.061,0.763,98.811,172573,4
"5kxqPQ5Gasw1jXyBDCPDkN","Led Zeppelin","Houses of the Holy - Remaster",0.631,0.85,9,-8.52,1,0.0347,0.15,0.0627,0.562,0.944,123.086,244680,4
"1PGaVuZUvPUZnviBxzPCCk","Rush","The Seeker - R30 Live Version",0.152,0.959,2,-2.425,1,0.075,0.000467,0.000199,0.977,0.293,173.299,207893,4
"0IAUgBaT8QFLt1R1TxfK6u","Rush","Alien Shore - 2004 Remaster",0.512,0.941,2,-6.639,1,0.0638,0.000279,0.00412,0.334,0.67,131.983,346320,4
"2lRrd4xhgLELY2OwqiLYrp","Rush","Carve Away the Stone - 2004 Remaster",0.546,0.908,9,-5.029,0,0.0375,0.00135,0.0259,0.0515,0.734,125.075,247600,3
"4bNuSqQByGNwVSYBttd9Jm","Blue Öyster Cult","Nightmare Epiphany",0.581,0.94,0,-4.615,1,0.0372,0.00461,0.000176,0.155,0.636,103.961,330685,4
"2MZNVeNIPVFihRld500QL9","Queen","Radio Ga Ga - Live At Wembley Stadium / July 1986",0.405,0.968,5,-3.998,1,0.087,0.0777,0.000251,0.952,0.342,114.455,357400,4
"7aiFQguTKXskvXP7WCijXv","Yes","Cinema",0.193,0.973,7,-5.047,1,0.0857,0.0396,0.975,0.251,0.0632,141.254,127987,3
"29dJnE5x06Nxgt9MCBXm3O","Rush","Red Sector A - Rio Live",0.352,0.791,9,-7.564,1,0.0527,1.73e-05,0.225,0.89,0.171,115.872,316867,4
"3uBiydBKLwlAk9f3lICpVo","Rush","The Main Monkey Business",0.448,0.92,9,-3.799,0,0.0439,4.36e-05,0.804,0.176,0.602,82.514,361453,4
"5QO8pmNfR4kxW5CIcHl5bD","Rush","La Villa Strangiato - Live In Canada / 1980",0.292,0.753,0,-12.473,1,0.0538,0.0255,0.641,0.994,0.172,141.912,577333,4
"2i036ct8bzZJ3tHD4TKz1P","Rush","The Camera Eye - Live R40 Tour",0.187,0.85,5,-6.24,1,0.0476,0.000673,0.124,0.941,0.0561,81.438,621569,4
"0M7oqERflkrJVHD3IAZqxo","Blue Öyster Cult","Cities On Flame",0.337,0.886,4,-8.607,1,0.098,0.0716,0.00156,0.204,0.648,177.713,242640,4
"3g8OM1tEhwNQqsXDHhVbQQ","Queen","Somebody To Love - Live At The Freddie Mercury Tribute Concert For AIDS Awareness, Wembley / 1992",0.423,0.888,7,-6.126,1,0.0472,0.049,0,0.978,0.419,109.18,307360,1
"3wBqON2EX3QFDyFLvl1Tcv","Rush","Mystic Rhythms",0.592,0.863,3,-7.093,0,0.0373,0.00463,0.0336,0.0568,0.472,120.223,353840,4
"4X8eGdQQC4twIYkjA613aU","Rush","Lakeside Park / Anthem - Medley / Live R40 Tour",0.204,0.901,7,-5.623,1,0.0494,2.8e-05,0.0031,0.937,0.501,135.121,329581,4
"32JalB9nX8b898JXlCDkHf","Rush","Between the Wheels - R30 Live Version",0.238,0.922,9,-2.646,0,0.0573,0.000163,0.0295,0.986,0.278,138.929,377267,4
"6LEBH45mfp7GOsCWT317Fj","Rush","Resist - Acoustic; Rio Live",0.352,0.456,5,-11.932,1,0.0279,0.783,0.000322,0.663,0.187,99.552,263693,3
"7f5bnrMNHpGpWYqHMIb3Nb","Rush","Lakeside Park",0.43,0.873,2,-4.771,1,0.057,0.0903,0.0742,0.12,0.37,92.511,405547,4
"5QdBAG8cpZhM3kIAQLDRN2","Black Sabbath","Changes",0.289,0.238,0,-12.244,1,0.0326,0.0421,2.73e-05,0.109,0.187,81.264,282493,3
"0BKSmrw4dVFlUm1B5sFDqZ","Queen","Radio Ga Ga - Remastered 2011",0.744,0.499,5,-7.689,1,0.0352,0.176,0.000393,0.102,0.678,112.338,343320,4
"0xh4jAKV0BlbpycGZyJwtQ","Black Sabbath","Solitude",0.427,0.0135,8,-24.041,0,0.0343,0.811,8.54e-06,0.0667,0.205,73.728,133240,3
"2ZLNPZtrNTG8AyHALzJ9Dj","Rush","Workin' Them Angels - Snakes & Arrows Live Version",0.153,0.908,7,-4.041,1,0.0464,2.92e-05,0.00214,0.872,0.326,88.887,288560,4
"0CQddjWDflPd0dOqqVkJ2H","Queen","Fat Bottomed Girls - Remastered 2011",0.421,0.671,2,-7.666,1,0.0482,0.0581,0,0.361,0.557,88.176,202440,4
"13xg3nvQZajbPIi4GtoegH","Queen","Party",0.664,0.778,7,-9.565,1,0.0384,0.00628,0.00053,0.608,0.797,135.062,144067,4
"5yrq34HREwMKi0UekzUmFh","Queen","Intro - Live At The Montreal Forum / November 1981",0.186,0.68,4,-9.086,1,0.13,0.00489,0.969,0.94,0.123,90.826,119320,4
"0cDmmh2mYm3pQUKIV96dNa","Rush","Distant Early Warning - Rio Live",0.155,0.934,0,-6.264,1,0.0547,3.79e-06,0.923,0.958,0.447,147.164,290627,4
"0Gnx4WTUEUxA6WBETrp3yJ","Black Sabbath","Methademic",0.409,0.962,11,-3.713,1,0.0835,7.26e-05,0.021,0.128,0.222,77.021,358213,4
"4lShKS7ee6aoC8hbUVOhYG","Rush","Circumstances",0.421,0.82,7,-8.055,1,0.0314,0.0187,1.18e-05,0.362,0.661,125.191,220333,4
"5gjLmSIlvHJjCN7qKTnoqi","Rush","Anagram",0.658,0.73,0,-11.092,1,0.0268,0.00278,0.0556,0.336,0.724,125.79,239547,4
"5wi98GNrsv7LsOWOOji0Wt","Rush","Cut to the Chase - 2004 Remaster",0.493,0.968,9,-5.638,1,0.0908,0.000429,0.0364,0.0913,0.33,110.022,288853,4
"1luVGXHe7oimtkPScdsKBe","Queen","Love Of My Life - Remastered 2011",0.329,0.179,5,-11.589,1,0.0299,0.933,5.04e-06,0.115,0.255,154.175,217387,4
"2mbk9uIlbFUEeYof7I361V","Queen","We Are The Champions - Remastered 2011",0.482,0.485,10,-6.914,1,0.0293,0.405,0,0.108,0.18,94.685,186920,3
"3lpDrxUkr0tIe1kmJvdK7d","Rush","YYZ",0.51,0.919,7,-8.244,1,0.0593,0.00205,0.809,0.068,0.386,141.053,265840,4
"2Mxz1M9kjC1d0BrJGEdZUe","Queen","Play The Game - Live At The Montreal Forum / November 1981",0.237,0.826,0,-4.828,1,0.0542,0.0215,1.63e-05,0.985,0.199,167.255,237467,4
"4hqliXYEbEm9dX6LiwtTKm","Queen","God Save the Queen - Live At Wembley Stadium / July 1986",0.138,0.788,7,-7.326,1,0.0977,0.472,0.615,0.949,0.17,140.347,87960,5
"4yKWUl2WR327Ol0MNzOD5B","Geddy Lee","My Favorite Headache",0.542,0.869,2,-5.369,1,0.029,0.000423,0.00209,0.105,0.362,125.976,283609,4
"1TE5vQsrINuoC2g5EoAR9p","Queen","Doing All Right - BBC Session / February 5th 1973, Langham 1 Studio",0.381,0.309,9,-12.824,1,0.0294,0.398,0.00013,0.0938,0.353,98.066,253369,4
"4SEVM5zCvVLTwk8Rm5ox0I","Blue Öyster Cult","That Was Me",0.587,0.988,4,-2.969,0,0.0533,0.00229,0.264,0.338,0.675,123.99,198638,4
"1mKM34k8n1nLeMF1yt9EKS","Blue Öyster Cult","The Red & the Black",0.402,0.912,7,-7.094,1,0.0651,0.00367,0.274,0.802,0.687,143.231,263227,4
"35XwX1IZX2A3pURMSrRyrT","Rush","Limbo",0.725,0.506,11,-12.439,0,0.321,0.104,0,0.134,0.271,93.005,270968,4
"6TRQUflD06zYvNijwb2HNH","The Who","I'm One",0.32,0.561,7,-9.702,1,0.0543,0.292,7.21e-06,0.0544,0.41,202.266,157853,4
"0saSHG3UN8KJj3uwH71Uf3","Rush","Out of the Cradle",0.411,0.933,4,-3.92,1,0.0458,7.9e-06,0.0395,0.0965,0.714,77.986,303293,4
"0UD2Mxu851XWwT1AkNRNvh","Queen","Killer Queen - Live",0.545,0.885,0,-4.947,0,0.0404,0.0484,8.4e-06,0.483,0.671,122.078,119933,4
"6clsmQJYrDXCFRJQElCKmN","Queen","These Are The Days Of Our Lives",0.683,0.421,0,-10.538,1,0.028,0.432,7.36e-05,0.0713,0.546,112.495,262200,4
"5lHlPa1RZXElMkqnGs3Kp6","Led Zeppelin","Nobody's Fault but Mine - Live: O2 Arena, London - December 10, 2007",0.187,0.896,7,-7.791,1,0.0747,0.000147,0.776,0.96,0.348,92.893,403880,4
"6rhuSXgoD3A34u7W6N54Oc","Joelma","Botar Pra Chorar",0.702,0.923,3,-2.872,0,0.057,0.206,0,0.629,0.939,147.968,155875,3
"2Ud9G52JczCzQM8P4qJlu5","Queen","Breakthru - Remastered 2011",0.362,0.86,5,-5.707,1,0.0891,0.0702,0.00615,0.347,0.318,89.305,249147,4
"7yXI9x0EGCBBTTz35DBJEo","Queen","Love of My Life - Live At Wembley Stadium / July 1986",0.252,0.632,2,-9.418,1,0.0798,0.739,0.000515,0.988,0.111,99.839,288800,5
"6gQOsok1o9YY6vU1W5ZzWX","Led Zeppelin","The Song Remains the Same - Remaster",0.256,0.8,7,-8.394,1,0.0539,0.0657,0.657,0.244,0.684,143.638,331360,4
"0VX5SeVK2VbE7QCmckXUaP","Rush","Crossroads",0.365,0.925,7,-3.912,1,0.0724,0.00228,0.00361,0.125,0.673,133.112,207200,4
"3VH9PB4maOkYsS1KKXDBb1","Blue Öyster Cult","Stairway to the Stars",0.398,0.827,2,-8.176,1,0.0404,0.101,0.0262,0.132,0.805,168.743,222827,4
"1wxYi0Qdu2sYR8EzlOaNJk","Rush","Tom Sawyer - Live R40 Tour",0.333,0.879,9,-6.929,1,0.0412,0.000115,0.0041,0.968,0.357,86.073,299558,4
"0t7XMkbixxJOHaYoNP010X","Rush","Ceiling Unlimited",0.456,0.952,7,-6.566,1,0.0547,2.62e-05,0.000448,0.0717,0.741,139.939,328077,4
"6dGnYIeXmHdcikdzNNDMm2","The Beatles","Here Comes The Sun - Remastered 2009",0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,185733,4
"0YveezON7jpiaHA8fnUHxN","Yes","Roundabout - 2003 Remaster",0.41,0.761,4,-9.453,0,0.0687,0.0685,0.00772,0.0758,0.392,132.923,510573,4
"3WbmVDvQqAX9bvGc2Sl53N","Rush","Far Cry",0.273,0.969,9,-3.783,1,0.0568,0.00559,0.0213,0.99,0.341,126.214,333627,4
"6mFkJmJqdDVQ1REhVfGgd1","Pink Floyd","Wish You Were Here",0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,334744,4
"2Cx4yqMFQuIhUg6X6NtFOS","Rush","Closer to the Heart",0.515,0.0763,2,-18.784,1,0.111,0.727,0.0899,0.0655,0.838,141.592,130413,4
"38r6W6wV5AcYggQPNV3U4n","The Who","Pictures Of Lily - Live",0.52,0.799,7,-6.314,1,0.061,0.564,9.26e-06,0.951,0.578,127.495,235027,4
"1FlPsr3Ch2Lj1tzUgbodsB","Queen","One Vision - Live At Wembley Stadium / July 1986",0.26,0.99,7,-3.498,1,0.128,0.00202,0.00416,0.779,0.0885,128.29,349733,4
"5IInb5Pmard39yh1RPwxQU","Black Sabbath","Snowblind",0.44,0.771,6,-11.599,1,0.0393,0.00024,0.011,0.0937,0.593,116.835,326333,4
"0MqUyrjDnnEKSyDJbFRZGg","Queen","Spread Your Wings",0.393,0.455,9,-12.37,1,0.0327,0.452,0.000199,0.0772,0.431,173.989,274467,4
"54yTYc6V2ByxpXwGAFmv7p","Queen","Las Palabras De Amor (The Words Of Love)",0.382,0.535,2,-8.318,1,0.0287,0.14,1.85e-06,0.0709,0.125,81.155,269200,4
"1g1zVU5khkk3s8o5bNrShI","Queen","Now I'm Here - Live At Wembley Stadium / July 1986",0.225,0.992,9,-4.267,1,0.119,0.0208,0.219,0.921,0.232,146.661,380173,4
"5XFJr7XQL7a40jPp5Pgw0E","Rush","Medley: YYZ / Temples Of Syrinx / Tom Sawyer - Live - Grace Under Pressure Tour",0.2,0.949,9,-5.074,1,0.0852,2.95e-05,0.048,0.87,0.224,144.581,581107,3
"2jA8eqIFNELooS80i9Qxpn","Rush","Mission - Snakes & Arrows Live Version",0.241,0.903,2,-3.535,1,0.0558,0.00622,0.0125,0.734,0.308,137.542,339320,4
"22ZNL38S5L7YukBzmdOEmh","Rush","Driven",0.728,0.879,11,-8.696,1,0.0563,0.351,0.801,0.117,0.633,99.998,321600,4
"3BGwxsmbbOe2jmZfh5CUAO","Led Zeppelin","When the Levee Breaks - Remaster",0.266,0.759,5,-8.224,1,0.0328,0.0021,0.579,0.0561,0.813,143.929,430320,4
"41E1dJP0U1tlgIsjmPLHhd","Blue Öyster Cult","Eyes on Fire",0.479,0.774,2,-9.454,0,0.0392,0.115,3.51e-06,0.148,0.611,128.232,236533,4
"2k0xk8GpsST0pcJ0Wck9tE","Rush","Roll The Bones",0.659,0.816,7,-9.678,1,0.0386,0.0236,0.0816,0.0521,0.668,111.195,329907,4
"5rBxHKgtzeE76vkWM1YxqW","Rush","Roll The Bones - Live R40 Tour",0.418,0.907,7,-6.471,1,0.0474,0.00033,0.0701,0.972,0.582,111.2,365507,4
"6MQZp4QUq7ol1SAIc1lPmm","Rush","Cygnus X-1 / The Story So Far - Medley / Drum Solo / Live R40 Tour",0.305,0.896,4,-9.429,0,0.0859,0.00345,0.741,0.907,0.125,155.012,561350,4
"2Zgx4TycztITAyfy5QRn3N","Rush","Jacob's Ladder - Live In The UK / 1980",0.343,0.668,7,-11.175,1,0.0404,0.0633,0.149,0.973,0.151,119.664,525867,4
"0im1YPeVg1clkfE6HulJkn","Rush","The Body Electric (Live on Clockwork Angels Tour)",0.343,0.942,9,-3.797,1,0.0558,0.00192,0.0372,0.981,0.524,138.72,292067,4
"1lyzM8ksTZShD51uQVt8zW","Blue Öyster Cult","This Ain't the Summer of Love",0.534,0.932,2,-6.786,1,0.0359,0.176,2.93e-06,0.275,0.646,123.057,140933,4
"0jIv9DFcPGsufD5VzQUjCd","Rush","Distant Early Warning - Live - Grace Under Pressure Tour",0.261,0.96,9,-4.963,0,0.0795,0.00141,0.0138,0.987,0.252,148.682,370867,4
"62BPSdAzi3dDO7ZNx3wikV","Black Sabbath","Heaven and Hell",0.436,0.122,9,-19.545,1,0.147,0.866,0.431,0.244,0.436,177.598,258440,4
"1e9Tt3nKBwRbuaU79kN3dn","Queen","Seven Seas Of Rhye",0.31,0.893,2,-6.102,1,0.107,0.119,0.0176,0.248,0.427,126.343,168973,4
"4Mrc8EcUSJv6bblFGxJHsf","Rush","YYZ - Live R40 Tour",0.242,0.948,4,-8.182,0,0.0628,1.52e-05,0.677,0.961,0.344,142.447,271564,4
"4NTMIFWtDXnWN4hDSBlKOf","Queen","Made In Heaven - 2011 Remaster",0.404,0.734,8,-5.825,1,0.0479,0.202,0,0.3,0.361,77.833,324920,4
"2Kb2SkJDPcxHeTb0IYoGov","Queen","Crazy Little Thing Called Love - Live At Wembley Stadium / July 1986",0.246,0.987,7,-2.797,1,0.15,0.496,0.588,0.928,0.197,143.766,358867,4
"3uc8BAdTs0hc4xrTPALWJA","Rush","The Wreckers (with Clockwork Angels String Ensemble) [Live on Clockwork Angels Tour]",0.359,0.91,9,-4.183,0,0.0483,0.00313,0.013,0.967,0.347,124.107,327733,4
"2mKftEldLgJ5VGOmwMdxGL","Queen","Hammer to Fall - Live At Wembley Stadium / July 1986",0.215,0.985,9,-4.144,1,0.232,0.0343,0.00338,0.96,0.058,135.068,363933,4
"55e99bv2wlgTYtNEYHWtN1","Pink Floyd","Sheep",0.28,0.716,9,-12.095,0,0.0983,0.0652,0.52,0.512,0.0618,135.378,619079,4
"3skk6UIXV4kepq2bdYy97g","Yes","I've Seen All Good People: a. Your Move, b. All Good People - 2003 Remaster",0.417,0.425,4,-11.689,1,0.062,0.0418,1.31e-05,0.0897,0.498,134.917,413347,4
"3SkVjR48e1AwxXKMajc6ox","Rush","Witch Hunt - Live - Grace Under Pressure Tour",0.24,0.91,2,-4.671,0,0.0546,8.12e-05,0.107,0.944,0.314,124.372,280867,4
"6Jp7OBQu2quohZ3V9Xlma9","Led Zeppelin","Since I've Been Loving You",0.404,0.631,5,-6.895,0,0.0743,0.127,0.00506,0.098,0.449,139.04,385000,3
"3RVaJJ8hVkbFNfGwnoR7CX","Rush","Distant Early Warning - Snakes & Arrows Live Version",0.244,0.969,0,-3.55,1,0.058,0.00101,0.2,0.983,0.536,146.854,293707,4
"1KcmYwbviRzSCd2aB5LDke","Rush","Red Tide - 2004 Remaster",0.56,0.798,9,-10.811,0,0.03,0.00927,0.294,0.334,0.811,147.783,270427,4
"3OYsVAtg2j28YkfchSUfwv","Queen","We Will Rock You - Remastered 2011",0.7,0.495,2,-7.213,1,0.0849,0.662,0,0.242,0.506,81.087,121813,4
"1ow6RtvSgueeJi8kpdLk3c","Queen","Jailhouse Rock",0.549,0.449,11,-11.716,0,0.216,0.545,0,0.106,0.568,168.301,146693,4
"7eLZUPjz99wyOQcOFL4wPL","Yes","Leave It - A Capella",0.594,0.523,0,-6.86,1,0.0467,0.584,0,0.728,0.368,100.06,198653,4
"5g8hoLEPFc8d3neKjvPHYv","Queen","Friends Will Be Friends - Remastered 2011",0.449,0.532,7,-7.79,1,0.0269,0.0401,5.09e-06,0.33,0.305,75.027,248707,3
"2UfLczVD8paSuTUuZadIrd","Rush","Territories (Live on Clockwork Angels Tour)",0.365,0.895,7,-4.264,1,0.0544,0.00153,0.0185,0.964,0.158,125.667,406653,4
"75AhlGB9aFWTxDfbmbdiCH","The Who","Cut My Hair",0.469,0.494,0,-9.495,1,0.0439,0.331,0,0.0875,0.408,138.758,224347,4
"4D0rMWGCN4xQzSgLDOj634","Blue Öyster Cult","Secret Road",0.612,0.831,9,-4.494,0,0.0312,0.00481,0.000281,0.284,0.63,116.927,324204,4
"5rlyubwWC7PSllji9QWVVN","Rush","Bravest Face",0.588,0.771,2,-4.857,0,0.0343,0.0623,0,0.346,0.426,115.009,311853,4
"5BRWZIggJTlMdfOifHNLRr","Yes","City of Love",0.52,0.858,7,-6.593,1,0.0518,0.178,1.04e-05,0.0939,0.622,89.622,291067,4
"4jtV8U4336xaMtS5fc9KhK","Queen","Let Me Live",0.409,0.725,0,-6.78,1,0.0314,0.121,0,0.322,0.472,77.465,285773,4
"51MKd0GzWjAPmiB539tQAJ","Black Sabbath","The Wizard",0.523,0.706,2,-11.521,1,0.0935,0.0307,0.000274,0.337,0.407,99.684,260640,4
"3qoRpG240NppQ14EM8XUDs","Rush","New World Man - Rio Live",0.265,0.95,7,-6.837,1,0.0475,1.83e-05,0.841,0.966,0.558,79.636,244907,4
"35XlkvHy9WHPI4Tf9eax4t","Led Zeppelin","Over the Hills and Far Away - Remaster",0.415,0.688,7,-10.504,1,0.0636,0.0729,0.0495,0.0832,0.23,96.968,290933,4
"7LkMvdPlagxLNKTU77Z1SO","Rush","The Anarchist",0.455,0.905,7,-6.831,1,0.0531,2.62e-05,0.154,0.153,0.632,139.944,411533,4
"3K1Z590k8xkKWcyWjDUL2S","Queen","I Was Born To Love You",0.451,0.91,8,-6.506,1,0.085,0.107,0,0.0896,0.522,139.054,289773,4
"7CI5bgWO8RzDbiKOCN8407","Rush","One Little Victory",0.463,0.951,11,-4.768,0,0.0472,2.23e-06,0.537,0.0464,0.591,130.064,309067,4
"4PhVskrP2ZSGsWqYaaw7nu","Queen","Good Old-Fashioned Lover Boy - Remastered 2011",0.535,0.465,3,-6.754,1,0.0309,0.579,0,0.0855,0.437,96.781,173053,4
"2Z4IoVFtLSKVJBPJZ7Cz4T","Rush","Overture",0.202,0.92,11,-7.737,0,0.0914,0.00146,0.58,0.924,0.33,135.096,271067,4
"3sFgH9hqMB6cySLWJOGAJ4","Rush","Natural Science",0.412,0.821,7,-9.453,1,0.075,0.0156,0.00095,0.327,0.316,130.997,559893,4
"0BfFxZfRGcf6FOCpZ75tr0","Black Sabbath","Age Of Reason",0.314,0.827,3,-4.021,0,0.0441,8.93e-05,0.291,0.152,0.398,127.071,421067,4
"5fxyxJbYxhMMwfvCcx2tdk","Rush","Roll the Bones",0.663,0.895,7,-6.132,1,0.0421,0.0348,0.0898,0.058,0.676,111.186,330227,4
"6KPulAqVTsjT18PKSGNZv6","Rush","The Temples Of Syrinx - Live",0.27,0.966,7,-6.098,1,0.0879,0.00174,2.59e-05,0.832,0.387,133.197,139600,4
"2vWbHUxdW0mBFlWo424VNe","Queen","Sheer Heart Attack - Live At The Montreal Forum / November 1981",0.344,0.995,2,-3.667,1,0.12,5.36e-05,0.54,0.982,0.0644,102.968,233693,4
"21t1bdwV3pEawdK9OhsauX","Black Sabbath","Live Forever",0.341,0.885,10,-3.476,0,0.0375,7.27e-06,0.0154,0.251,0.595,127.271,286507,4
"4RzUcGT0RAmyeEe5wmvz88","David Gilmour","Echoes",0.29,0.62,6,-10.259,0,0.0738,0.238,0.37,0.984,0.149,127.629,1525547,4
"3gUMm5TT1bkt0Vr001ghbf","Queen","The Hero - Live At The Montreal Forum / November 1981",0.215,0.935,9,-4.698,1,0.141,6.38e-05,0.0612,0.697,0.383,112.586,111440,4
"27HOSaR2syy2piTJgIrW43","Rush","Moto Perpetuo - Live in Cleveland",0.314,0.935,0,-9.374,1,0.087,0.0207,0.888,0.939,0.11,112.236,502800,3
"7hMmycPXkJqOBFM7tUf6tg","Rush","Earthshine - R30 Live Version",0.287,0.949,9,-2.527,1,0.0592,0.000111,0.0193,0.921,0.265,129.946,341707,4
"7yn7rpRvg6XCq10B94etIp","Deep Purple","Black Night",0.497,0.787,9,-11.039,1,0.0734,0.165,0.522,0.17,0.812,134.598,207467,4
"4PGtzzHJMmp4H3HBpdDUee","Yes","Our Song",0.334,0.891,9,-4.734,1,0.0435,0.00104,0.522,0.103,0.639,161.886,258173,4
"5jMwDeHlnbG3xgTXrZHwCK","Rush","Far Cry - Live in Cleveland",0.261,0.977,9,-3.028,1,0.0819,0.00602,2.44e-05,0.963,0.321,127.381,382773,4
"04jUWHa4mIZKn7duaD2gXW","The Who","My Wife",0.581,0.935,11,-6.779,1,0.0439,0.318,0.359,0.213,0.583,122.014,213680,4
"2Gl04k4pFSOHLU0a2gOW35","Rush","The Way the Wind Blows - Snakes & Arrows Live Version",0.139,0.914,5,-4.461,1,0.051,0.000801,0.0256,0.99,0.423,179.962,384907,3
"0vr93BPFtjbXMj8ySn80tj","Queen","Princes Of The Universe",0.395,0.71,7,-11.669,1,0.0692,0.156,0,0.647,0.32,81.321,211533,4
"7BR0IslolpW7cU95e66cww","Rush","Drum Solo",0.373,0.69,8,-15.436,1,0.113,0.105,0.851,0.742,0.288,159.662,402680,4
"1kOfZShwvYeN4b4UocSGMm","Led Zeppelin","Ramble On - Live: O2 Arena, London - December 10, 2007",0.343,0.66,2,-10.646,1,0.0412,0.00106,0.201,0.991,0.515,95.273,344560,4
"3HIvUCPsvELgIW7GNrXyK5","Rush","For What It's Worth",0.512,0.767,9,-6.08,1,0.0284,0.0195,0.0577,0.189,0.414,99.043,209627,4
"0uYvO71Uj1ysX89V5Do3Yp","Rush","Ghost of a Chance",0.631,0.717,6,-7.666,0,0.0259,0.0139,0.0931,0.118,0.67,121.18,318973,4
"6TzYSNfTrfgauZwKITljUU","Rush","Bravado - Rio Live",0.291,0.931,7,-6.076,1,0.0409,1.02e-05,0.841,0.936,0.299,112.519,378533,4
"7M8uS1GRmHVZShFuaGKaY4","Freddie Mercury","Living on My Own",0.703,0.908,0,-5.49,1,0.0337,0.0196,0.117,0.328,0.878,124.889,293973,4
"79muBjOf7N6akgrEJuik6R","Black Sabbath","Pariah",0.482,0.851,3,-2.821,0,0.0295,0.000824,0.0265,0.0588,0.295,109.62,334613,4
"67UYyEvzyi7xt86pyA8o5k","Rush","Cygnus X-1: Book II Hemispheres - The Sphere (A Kind Of Dream) - Live At Pinkpop Festival, Netherlands/1979",0.425,0.128,2,-17.414,1,0.0399,0.581,0,0.438,0.453,129.747,53933,4
"6q4yVOTF91QRCukCQ1IzTV","Black Sabbath","Black Sabbath",0.344,0.449,2,-13.887,1,0.0421,0.0493,0.0278,0.322,0.123,132.809,377280,4
"481S5BKOolPHU4VDkDBHqn","Rush","Anthem",0.333,0.919,9,-8.124,1,0.0794,0.00814,0.328,0.317,0.594,139.298,261760,4
"6avltRfZeoNa2zWipWNIyp","Yes","We Have Heaven - 2003 Remaster",0.435,0.458,2,-11.971,1,0.0405,0.0161,0.00576,0.162,0.895,54.272,99733,4
"3Qjm0halGOZZGIS1tNaXlI","Led Zeppelin","Ramble On - Remaster",0.451,0.555,2,-13.15,1,0.0344,0.179,0.00327,0.077,0.834,98.683,268880,4
"0bh40rcAYgtvLgS77L9SRi","Rush","Beneath, Between & Behind",0.484,0.854,2,-8.142,1,0.048,0.016,0.000128,0.382,0.669,113.201,181933,4
"2JPgqQuuOprW8STXRRugMW","Black Sabbath","Children of the Sea",0.414,0.697,6,-8.12,1,0.0315,0.00572,0.000664,0.251,0.337,142.127,334587,4
"05AxLHZd9zgxZRGJV0Jv3f","Rush","Wish Them Well",0.536,0.958,7,-5.073,1,0.0518,6.41e-05,0.0013,0.258,0.484,116.024,325467,4
"6oZJhVw9oYz6MN1SBMPYFu","Rush","Halo Effect",0.427,0.776,7,-8.038,1,0.0453,0.00953,0.0423,0.267,0.379,78.003,193667,4
